Random,Ensemble
0.757854018559,0.762512836769
0.756878732143,0.761569483316
0.760300866309,0.761389859339
0.758062960733,0.760185107046
0.761549518861,0.760939070593
0.761115600242,0.760377357008
0.757498936038,0.757745578744
0.755691920126,0.756660413141
0.757915413934,0.756031290561
0.759130813156,0.754664854606
0.760906158046,0.760865406093
0.759629079373,0.755679331053
0.758970822971,0.761457632092
0.760886617163,0.762622664459
0.756587686493,0.759494597602
0.755077083365,0.762502002779
0.755797512175,0.76262707881
0.754788545089,0.762631185002
0.759141515225,0.755307513146
0.758280633462,0.760545195644
0.754831812423,0.760614971222
0.756255372977,0.754913565451
0.757216971999,0.758466586425
0.759894894323,0.761492575056
0.757485438833,0.758319608716
0.75621698366,0.76083671317
0.75602167004,0.761361708523
0.760628336245,0.759315824229
0.75699007599,0.755300824249
0.757064501513,0.762260701552
0.755188865345,0.761157360942
0.758003999852,0.756820153612
0.762502052044,0.763156395602
0.762083079721,0.762149060563
0.755652702892,0.755544038031
0.758561161707,0.762521486759
0.756948795799,0.760729152425
0.755942829826,0.759565704446
0.757190285992,0.754326766061
0.755724174357,0.755965042086
0.760214594305,0.761411666116
0.758502121771,0.76070951814
0.756707083741,0.76089266178
0.75899625909,0.759734181801
0.757541925377,0.763104568635
0.75696254565,0.755141337955
0.76060017484,0.756804475754
0.759795278427,0.762012365008
0.755290443931,0.761995783572
0.758641107739,0.761247601885
0.758197588212,0.760568556383
0.762547921195,0.761473102071
0.7613156701,0.762233043321
0.762542907868,0.75645464076
0.760488301899,0.759972362315
0.758569050732,0.755656613058
0.756465235823,0.755147339472
0.759714114581,0.75380001265
0.755607365986,0.760506117163
0.754654711341,0.755338641878
0.758281398144,0.761545572901
0.755327871666,0.762987628748
0.761480820365,0.756173599373
0.757597989943,0.761460714971
0.758595871428,0.759149223164
0.760530517887,0.759765515238
0.758334806318,0.754984010563
0.759419435488,0.763290338795
0.760323887764,0.756888025321
0.759156500823,0.760952354291
0.759519104617,0.759608897569
0.75588573806,0.755998021076
0.761199847042,0.762626968375
0.756581251605,0.757251772176
0.756095738185,0.762228583143
0.760721067754,0.762558620737
0.759697024828,0.760945099345
0.759440538592,0.754443293254
0.76187192629,0.761235439208
0.755971797441,0.754418344612
0.757517188701,0.755946343441
0.757518734335,0.756737305748
0.758332367999,0.76079115667
0.755874283782,0.756444424475
0.758038480116,0.756826323011
0.762611836579,0.759541107783
0.758945213217,0.759638941751
0.759530794017,0.762057608485
0.759677188122,0.757991187072
0.760325673551,0.755215226313
0.756384684115,0.760707116633
0.762642508022,0.755733126242
0.762609181498,0.755805108364
0.75886136082,0.761127674225
0.762583657872,0.758716516838
0.761443252519,0.75518889965
0.756485751557,0.756241792595
0.759822041815,0.756376458313
0.756591118558,0.756198064317
0.757975098879,0.756839089741
0.758609487475,0.756675114247
0.758548903992,0.762625791428
0.757781588197,0.756957475383
0.757918276788,0.760228659324
0.7600051541,0.760912950356
0.757341743905,0.761473805909
0.759854414005,0.760842839935
0.761897945378,0.760238980213
0.755858174996,0.755552037195
0.759577995561,0.762107705224
0.757134922159,0.760114996602
0.756793215262,0.758065102969
0.759808992364,0.755894087949
0.7614613616,0.763122575276
0.760442679584,0.760727992105
0.761022063636,0.755367356937
0.755027409111,0.75725136343
0.759902773677,0.75679892727
0.75841233433,0.758069042987
0.757411917724,0.755499263439
0.762789922029,0.756213703527
0.758332795827,0.754826874627
0.756209258137,0.760187182337
0.75767995322,0.756439394681
0.757277305032,0.760584305045
0.756849241743,0.755392525432
0.761133587226,0.76176831107
0.757128183505,0.759271854037
0.759830656032,0.755149670434
0.759746851317,0.755022200644
0.757472861608,0.760742257318
0.756776842158,0.760980180447
0.757007610181,0.761867210707
0.753602336003,0.759151754477
0.763259875306,0.763182837468
0.760462975526,0.760345828084
0.752048641652,0.755695856695
0.761243864234,0.757875053396
0.762194972989,0.756033345824
0.754357857952,0.763093370182
0.760357602179,0.757233090595
0.762097327957,0.755880130722
0.756517236707,0.755485432149
0.756628586162,0.75520591522
0.760744343868,0.763354321392
0.758544492545,0.759263161054
0.757267077735,0.761004424978
0.75553135059,0.761374653472
0.753471557786,0.762306122576
0.758060032006,0.762373495708
0.755630685372,0.75991094549
0.760294090677,0.761604286283
0.759757140457,0.76176831107
0.759563346699,0.756875548724
0.756299148111,0.757006565086
0.757820423566,0.757308193458
0.761479971964,0.756164037989
0.758398968197,0.762825399634
0.754569214397,0.763010652274
0.761711796214,0.75856486306
0.761131170938,0.762491692017
0.757135590685,0.754660695985
0.757388072511,0.755668825288
0.758179139904,0.756220365941
0.759984242422,0.758504344012
0.761011898702,0.75558267057
0.760744738334,0.755911662644
0.757345656643,0.759352103412
0.761414047494,0.75756362321
0.760559205673,0.76088313345
0.760173140421,0.75735152694
0.756704943098,0.75667558019
0.762232405151,0.760946916133
0.753065475818,0.755119264077
0.758860334873,0.760512428884
0.756800598357,0.763808872
0.760151446925,0.762830430389
0.760656891423,0.758184676891
0.758482729818,0.755921153283
0.759824542312,0.755446564289
0.756853263642,0.760340407398
0.758106781576,0.761899999426
0.757120178962,0.755756365848
0.757096390049,0.757323023663
0.75930689377,0.756947362464
0.758595243088,0.759992680917
0.759140458836,0.762726680121
0.758659584494,0.757068966509
0.761625690625,0.756280492216
0.760263648015,0.755811948458
0.75740074861,0.760455517164
0.755120679044,0.755621732494
0.760389751103,0.755514558945
0.757858754031,0.75917441741
0.760284153971,0.753895916671
0.759661447566,0.756665234136
0.756267184065,0.759636816071
0.755221708265,0.760224212086
0.760096107239,0.757069037252
0.758764153572,0.761500933783
0.761461902046,0.761369083767
0.756175242536,0.761627038525
0.758067542743,0.76170248805
0.757678572188,0.757440720643
0.757411863279,0.764269232579
0.756731789968,0.761216506753
0.757153320859,0.757253980737
0.761376097419,0.763528340256
0.757141529445,0.761926922434
0.755879459917,0.761205679021
0.758675873328,0.756043227524
0.75554516812,0.763941582375
0.761197606102,0.762695512137
0.757116333305,0.762389739416
0.76109610067,0.759622053433
0.75994907933,0.758021264582
0.757292555405,0.76176831107
0.764520940952,0.762627155748
0.760605362769,0.760955479773
0.755379769311,0.761686721612
0.761545879725,0.757225517407
0.757233906672,0.761422648134
0.763092139991,0.762050581365
0.755726059777,0.762337098802
0.755308038976,0.757476185519
0.757303753911,0.760567528318
0.760789296128,0.763304612225
0.758370291563,0.756630418452
0.758216226879,0.76230234523
0.755856252628,0.755761313739
0.761020215944,0.762837982143
0.760415460828,0.755870793283
0.758430779006,0.755926494696
0.759615051606,0.761363650174
0.761118888557,0.763579861569
0.758360007375,0.755921545985
0.756927274062,0.76141572212
0.757807014981,0.761386966395
0.761726613522,0.755010145541
0.762464902561,0.760180076026
0.753772047523,0.757245965018
0.760829985693,0.755030205174
0.757048358779,0.755576174296
0.758211442278,0.755950133183
0.762201508895,0.762094457671
0.759740040747,0.761013301699
0.762040275589,0.753179903374
0.757896060237,0.760970897223
0.759137047887,0.754747519327
0.761911829568,0.754571130395
0.756851906645,0.760501739121
0.760877648604,0.760829274957
0.757466894825,0.762084296712
0.760677134867,0.759066733465
0.75603220218,0.755734265724
0.758325753981,0.760597194248
0.758379840119,0.760105513279
0.756056923281,0.754789352691
0.761461969452,0.757674216975
0.755604008376,0.755003271008
0.752606478271,0.762634573062
0.759373174212,0.758137511642
0.761293275842,0.75587793945
0.755654620168,0.755149939348
0.756683057245,0.760776980533
0.760237342633,0.760339049737
0.759754841807,0.759992571501
0.756650631086,0.762539740366
0.761914737157,0.75581116603
0.75716001755,0.757808783919
0.757624315625,0.763554185384
0.760899181779,0.758044482811
0.759469597474,0.754543233444
0.761993499723,0.761203901637
0.756641078712,0.758219313053
0.75802414216,0.757696222823
0.762911314765,0.756433889076
0.759281623653,0.755605476846
0.757125568346,0.758789172616
0.757988495893,0.75923034379
0.754562075916,0.755676552011
0.756775751946,0.757471498648
0.76134410478,0.756591758675
0.759464710677,0.761842493263
0.75933054679,0.755074528073
0.760820288338,0.754052255792
0.756234955119,0.755500790545
0.758286231488,0.758730267903
0.762544106053,0.756202502395
0.759603454744,0.757935441467
0.757390821704,0.756224667068
0.762117046832,0.758190432854
0.75949297441,0.755850092752
0.759765055438,0.75843519613
0.760072498494,0.76052136024
0.756984979639,0.755157692349
0.760196150853,0.758215467805
0.753910911054,0.75975844781
0.758062277951,0.756140202157
0.761961041144,0.761662608185
0.756930883261,0.758484787041
0.76154546585,0.760954303807
0.757089836602,0.760870833902
0.761686877095,0.759565624854
0.761066866595,0.755357756191
0.756553159523,0.759911812341
0.763512910687,0.757145980836
0.757772754403,0.761670244847
0.759623238935,0.75570841991
0.757507498377,0.756660488175
0.758773947397,0.756247848665
0.759311758231,0.756778970478
0.75755146063,0.755478959306
0.759041329658,0.763118093502
0.758341775826,0.762561173709
0.760060999543,0.760976004544
0.762185844429,0.762414883871
0.757614007251,0.758944515362
0.760507799823,0.763466602187
0.757203514789,0.756940772295
0.762056688267,0.756164260137
0.758023193389,0.762051786447
0.75627545318,0.761788826498
0.760926532913,0.760647892172
0.757729966191,0.760126560445
0.754729016519,0.75579002995
0.759835955882,0.756178232862
0.759460403646,0.759631087083
0.762592999155,0.758932511469
0.757657028247,0.760735966222
0.757862984645,0.76163345996
0.756859001433,0.763158779473
0.75305409814,0.7556607086
0.761927167612,0.758813953844
0.759402310714,0.763331542605
0.759994388319,0.757062575419
0.755837494219,0.75484131996
0.761613733232,0.757521018574
0.7579111479,0.761244579239
0.757926670776,0.763391518462
0.760806119044,0.756856507575
0.755376236593,0.754936051228
0.759597662104,0.754637561388
0.756318152556,0.755244827382
0.758509122354,0.762534220304
0.758188206802,0.755387187921
0.755477095779,0.761890103711
0.757601377439,0.754856570379
0.760202177069,0.75556753912
0.756527587418,0.754483239005
0.758686312492,0.76055678735
0.759084518174,0.75433798455
0.758483537541,0.762637502731
0.75594922481,0.76083173301
0.762290351866,0.757775457825
0.760322591963,0.761202352122
0.75807040742,0.762843503472
0.761530034521,0.756109303401
0.75676894208,0.759887618158
0.755664547909,0.760968895097
0.758166089833,0.761126996639
0.753856141932,0.755528637262
0.755543266758,0.761614183291
0.757195107861,0.754696142356
0.761983682489,0.759088897261
0.756218669705,0.75985829524
0.758662852364,0.758039892282
0.756719872646,0.755184631317
0.760238085488,0.762887732218
0.756553150444,0.761011315694
0.758214410381,0.761531671288
0.760612157318,0.754911799477
0.755755112035,0.756340648299
0.756094398168,0.754307053182
0.762827280087,0.761180232965
0.756486419084,0.757399887942
0.757607631645,0.762118642996
0.758822602994,0.762591582147
0.758875171304,0.754865638413
0.762021804225,0.762789011929
0.75678141159,0.755791358584
0.755957775177,0.755905374302
0.758847506321,0.761011257922
0.761683471009,0.762820426788
0.761697256711,0.755116650643
0.757064751316,0.755650901996
0.755299022154,0.756517686865
0.758628700329,0.756359081039
0.754989440903,0.755681346639
0.758602218054,0.759430681564
0.759202925177,0.756871459539
0.756351103566,0.756360422893
0.758599725161,0.757233871045
0.760580001351,0.75681702069
0.760803569741,0.759663743286
0.75836853523,0.758076780664
0.758235309409,0.756696434388
0.756673391869,0.755723686524
0.762921369318,0.761756467024
0.756839657353,0.758308247371
0.757409115519,0.760250221503
0.755949142762,0.755284025939
0.761945735053,0.75662283145
0.760730950543,0.762531935265
0.759790714531,0.756243063193
0.760533616929,0.761189448805
0.75656075734,0.755982530533
0.756341327788,0.760976897354
0.759369192306,0.756162102534
0.756675924654,0.754552970246
0.760735809705,0.762983979368
0.758660203561,0.757064309234
0.759506878025,0.756807080648
0.758682020465,0.756120668515
0.762168793672,0.75718022681
0.759896839909,0.760134397923
0.761161048665,0.755544787288
0.759727380198,0.757427321786
0.758003654108,0.754872455791
0.762524258209,0.757643176165
0.757798840605,0.758009708782
0.754845879875,0.760343177581
0.76180372607,0.75750411619
0.761245928076,0.761253111669
0.758927863476,0.755256446555
0.762037118075,0.754820388949
0.755604646837,0.757502153552
0.754580529532,0.756705645629
0.757977417464,0.755859850491
0.754602137828,0.757583927124
0.761744281443,0.761959760746
0.761255955148,0.761622969783
0.755357295181,0.758724171091
0.763048796662,0.755138279692
0.763353626762,0.762030998924
0.758501143812,0.755979840364
0.754505946068,0.755357756191
0.756197082537,0.763057493323
0.762420145298,0.759568070678
0.758765566277,0.763025171284
0.7549640446,0.753806386532
0.757788747741,0.759640236238
0.756666232559,0.761603905973
0.761701646739,0.755761313739
0.759181880274,0.757074290775
0.756012993003,0.757096111363
0.756963147185,0.76279190213
0.759336410274,0.761542268134
0.759816809374,0.764330415983
0.757244203056,0.75860712401
0.758545784173,0.757910070282
0.758625328605,0.761753576336
0.756788146099,0.754393838885
0.756721203005,0.756629872388
0.754207235428,0.759296702324
0.756972730756,0.760262831746
0.760934614883,0.755417168399
0.758562261012,0.755897614702
0.756662825361,0.755483200605
0.75692160255,0.762339033
0.758422540848,0.75938375749
0.758508474414,0.756099554012
0.756913922828,0.760996813629
0.757592281795,0.758680724626
0.756163165228,0.761726740953
0.753060048898,0.7614603473
0.762181144613,0.763460315456
0.752910700606,0.757945211241
0.761251041787,0.75731008809
0.756088014638,0.757863754109
0.756645219447,0.760655743505
0.756894740067,0.761010627947
0.761275583063,0.762820304881
0.757531833279,0.761930086003
0.75582533204,0.758032630624
0.761444042019,0.760763182069
0.757477458619,0.762275189131
0.757954991917,0.755586544739
0.757958633749,0.762547597182
0.760311236417,0.761911643239
0.758112572116,0.762059811874
0.758062863059,0.756238532835
0.759146540832,0.762819386889
0.761485363857,0.756426635878
0.760056897186,0.755608758597
0.756559111125,0.76348066783
0.761420059163,0.756997376954
0.756877381878,0.756484534698
0.754891533623,0.763180181335
0.760758097269,0.761515865688
0.761265952474,0.754747511997
0.758260458115,0.761144424773
0.762309141246,0.760123775516
0.762627308936,0.756053161853
0.759868941973,0.760914743157
0.756049075293,0.756125524879
0.756865550125,0.76039884639
0.757907142446,0.7584188306
0.759004136987,0.754877970013
0.7588531529,0.762231706974
,0.757535188101
,0.757264998428
,0.759511272188
